H:chkSvcHyperV	Zatrzymuje usługi maszyn wirtualnych. Zostaw je, jeśli używasz Hyper-V, WSL lub emulatora Androida.
H:chkSvcPrint	Zatrzymuje usługę drukowania. Tylko jeśli nigdy nie drukujesz z tego komputera.
H:chkSvcSearch	Zatrzymuje indeksowanie plików. Mniej pracy dysku, ale wyszukiwanie staje się wolne.
H:chkSvcRemote	Zatrzymuje Pulpit zdalny i zdalny dostęp do rejestru. Więcej bezpieczeństwa, jeśli nie łączysz się z zewnątrz.
H:chkSvcBiometric	Zatrzymuje odcisk palca i rozpoznawanie twarzy. Unikaj, jeśli logujesz się przez Windows Hello.
H:chkSvcTouch	Zatrzymuje pióro i klawiaturę ekranową. Unikaj na tabletach i laptopach dotykowych.
H:chkTaskExtra	Wyłącza około dwudziestu zbędnych automatycznych zadań Microsoft. Mniej ukrytej pracy.
H:chkTaskMaint	Windows nie uruchamia już nocnej automatycznej konserwacji. Komputer nie budzi się i nie zwalnia niespodziewanie.
H:chkTaskDefrag	Zatrzymuje automatyczną optymalizację dysków. Na SSD trzeba ją potem uruchamiać ręcznie ze strony Magazyn.
H:chkPrefetch	Windows przestaje przygotowywać z wyprzedzeniem pliki programów. Mniej zapisów na SSD.
H:chkFth	Windows przestaje nakładać automatyczne poprawki na zawieszające się programy. Bardziej przewidywalne działanie.
H:chkAppCompat	Wyłącza sprawdzanie zgodności programów. Programy uruchamiają się nieco szybciej.
H:chkMemCompression	Windows przestaje kompresować pamięć. Mniej pracy procesora, ale potrzeba dużo RAM.
H:chkWuNoReboot	Aktualizacje nie uruchamiają już komputera ponownie, gdy z niego korzystasz.
H:chkWuDefer	Nowe wersje Windows przychodzą rok później, gdy są już stabilne. Poprawki bezpieczeństwa nadal docierają.
H:chkWuNoStore	Aplikacje ze Sklepu nie aktualizują się już same w tle.
H:chkBootQuiet	Uruchamia bez animowanego logo. Czystszy ekran i nieco szybszy start.
H:chkBootMenu	Przywraca klasyczne menu rozruchu, z którego wejdziesz w tryb awaryjny klawiszem F8.
H:chkBootTimeout	Jeśli masz kilka systemów, komputer startuje od razu, bez czekania w menu wyboru.
H:chkBootDynTick	Procesor utrzymuje stały rytm systemu. Na niektórych komputerach obniża opóźnienia, na innych nie: trzeba sprawdzić.
H:chkBootTsc	Zwiększa precyzję pomiaru czasu między rdzeniami procesora. Może poprawić płynność: trzeba sprawdzić.
H:chkAppxBloat	Usuwa preinstalowane aplikacje, np. wiadomości, pogodę, mapy i Skype. Więcej miejsca i porządniejsze menu Start.
H:chkAppxXbox	Usuwa aplikacje Xbox i nakładkę gier. Unikaj, jeśli korzystasz z Game Pass.
H:chkAppxProvision	Usunięte aplikacje nie wracają po utworzeniu nowego użytkownika.
H:chkSecSmartScreen	Wyłącza sprawdzanie pobranych plików. Brak ostrzeżeń przy otwieraniu, ale też brak ochrony przed groźnymi plikami.
H:chkSecSpectre	Usuwa zabezpieczenia przed niektórymi lukami procesorów. Więcej wydajności, zwłaszcza na starszych CPU, ale mniej bezpieczeństwa.
H:chkSecDefenderIdle	Antywirus skanuje tylko, gdy komputer jest bezczynny, i nie obciąża go. Ochrona w czasie rzeczywistym pozostaje włączona.
H:chkRestorePoint	Tworzy punkt przywracania przed zastosowaniem zmian. Jeśli coś pójdzie nie tak, cofniesz się Przywracaniem systemu.
L:tabSched	Priorytet
L:ttlPs	PRIORYTET PROCESORA
L:lblPsHint	Decyduje, ile czasu procesora dostają programy i jak bardzo faworyzowane jest okno na pierwszym planie. Działa od razu, bez restartu.
L:lblPsCurrent	Bieżąca wartość
L:lblPsPreset	Profil
L:psI02	0x02 · Domyślne Windows
L:psI26	0x26 · Krótki, zmienny, pierwszy plan 3:1 (gry)
L:psI28	0x28 · Krótki, stały, bez przewagi
L:psI2A	0x2A · Krótki, stały, pierwszy plan 3:1
L:psI24	0x24 · Krótki, zmienny, bez przewagi
L:psI16	0x16 · Długi, zmienny, pierwszy plan 3:1
L:psI18	0x18 · Długi, stały (serwer)
L:psICustom	Własny
L:lblPsCustom	Wartość szesnastkowa
L:btnPsDefault	Domyślne
L:btnPsApply	Zastosuj
L:btnMmReload	Wczytaj ponownie
L:lblMmHint	Usługa Windows, która daje pierwszeństwo grom, dźwiękowi i wideo. Zmiany działają po następnym uruchomieniu.
L:lblMmNet	Ograniczanie sieci
L:lblMmResp	CPU zarezerwowany dla systemu
L:lblMmTask	Zadanie
L:lblMmAffinity	Koligacja (szesnastkowo, 0 = wszystkie rdzenie)
L:lblMmClock	Clock rate (jednostki 100 ns)
L:lblMmGpu	Priorytet GPU
L:lblMmPrio	Priorytet
L:lblMmSched	Kategoria planowania
L:lblMmSfio	Priorytet we/wy
L:lblMmBgOnly	Tylko w tle
L:lblMmBgPrio	Priorytet w tle
L:lblMmLatency	Wrażliwe na opóźnienia
L:btnMmBackup	Zapisz kopię
L:btnMmDefault	Domyślne
L:btnMmApply	Zapisz
L:chkAmdUlps	Maksymalna wydajność — ULPS wyłączony
L:ttlShutdownMenu	MENU ZASILANIA
L:lblShutdownHint	Działają od razu, bez Zastosuj. Ustawienia planu zasilania pozostają bez zmian.
L:chkMenuSleep	Uśpij w menu zasilania
L:chkMenuHibernate	Hibernuj w menu zasilania
M:dlgYes	Tak, kontynuuj
M:dlgNo	Anuluj
M:selCount	Zaznaczone pozycje: {0}
M:doneSummary	Gotowe: {0} zmian zastosowanych, {1} już ustawionych, {2} błędów.
M:doneReboot	Uruchom komputer ponownie, aby je zakończyć.
M:psInterval	Kwant
M:psQuantum	Długość
M:psBoost	Pierwszy plan
M:psShort	krótki
M:psLong	długi
M:psVariable	zmienny
M:psFixed	stały
M:psAuto	automatyczny
M:psInvalid	Nieprawidłowa wartość: użyj od 00 do 3F.
M:mmNetOff	Wyłączone
M:mmNetDefault	10 (domyślne)
M:mmDefaultWord	domyślne
M:mmBadClock	Nieprawidłowy clock rate: użyj liczby od 1000 do 100000.
M:mmBadAffinity	Nieprawidłowa koligacja: użyj wartości szesnastkowej, 0 dla wszystkich rdzeni.
M:mmReboot	Wartości MMCSS zapisane. Działają po następnym uruchomieniu.
M:mmDefaultsLoaded	Wartości fabryczne wczytane do panelu: naciśnij Zapisz, aby je zapisać.
M:mmNoDefaults	Windows nie ma znanych wartości dla tego zadania: wczytano tylko ogólne.
H:chkAmdUlps	Nie pozwala karcie AMD wyłączać się w bezczynności. Taktowanie gotowe i brak mikroprzycięć po wybudzeniu, nieco większy pobór prądu.
H:chkMenuSleep	Pokazuje lub ukrywa Uśpij w menu zasilania Start. Zmiana działa od razu.
H:chkMenuHibernate	Pokazuje lub ukrywa Hibernuj w menu zasilania Start. Jeśli hibernacja była wyłączona, zostaje włączona.
L:tabPriv2	Prywatność zaawansowana
L:tabExp	Eksplorator plików
L:tabTask	Start i pasek
L:tabNotif	Powiadomienia i dźwięki
L:tabGame	Gry i efekty
L:tabWin	Windows i usługi
L:tabApps	Aplikacje i programy
L:navGrpSystem	SYSTEM
L:navGrpPrivacy	PRYWATNOŚĆ
L:navGrpCustom	PERSONALIZACJA
L:navGrpWindows	WINDOWS I APLIKACJE
L:ttlNvProfile	NVIDIA: WYDAJNOŚĆ PROFILU
L:lblNvProfileHint	Zapisywane w globalnym profilu sterownika, jak w Panelu sterowania NVIDIA.
L:chkNvP2	CUDA: bez wymuszonego stanu P2
L:chkNvDrsPower	Zarządzanie energią: maksymalna wydajność
L:chkNvLowLatency	Tryb niskiego opóźnienia: włączony
L:chkNvThreaded	Optymalizacja wątkowa włączona
L:chkNvTexPerf	Filtrowanie tekstur: wysoka wydajność
L:chkNvAniso	Optymalizacja próbek anizotropowych
L:chkNvShaderCache	Nieograniczona pamięć shaderów
L:ttlNvReg	NVIDIA: REJESTR STEROWNIKA
L:chkNvDisplayPower	Oszczędzanie energii wyświetlacza wyłączone
L:chkNvHdcp	HDCP wyłączone
L:chkNvPreempt	Wywłaszczanie obliczeń wyłączone
L:chkNvDynPstate	Taktowanie zawsze maksymalne (P0)
L:chkNvLatency	Pakiet opóźnień sterownika
L:chkAmdAntiLag	Anti-Lag włączone
L:chkAmdShaderCache	Pamięć shaderów zawsze włączona
L:chkAmdTexPerf	Filtrowanie tekstur: wydajność
L:chkAmdTess	Teselacja ograniczona przez sterownik
L:chkAmdFlipQueue	Kolejka klatek na 1
L:chkAmdNoFrtc	Limit klatek sterownika wyłączony
L:chkAmdStutter	Tryb stutter wyłączony
L:chkAmdAspm	Oszczędzanie PCIe karty wyłączone
L:chkAmdPowerGating	Power gating wyłączony
L:chkAmdDma	Kopie DMA i zapis blokowy
L:chkAmdPreempt	Wywłaszczanie obliczeń wyłączone
L:ttlPowerAdv	USTAWIENIA UŻYWANEGO PLANU
L:lblPowerAdvHint	Zmieniają aktywny plan od razu, na zasilaczu i na baterii: nie trzeba naciskać Zastosuj. Po włączeniu innego planu obowiązują jego ustawienia.
L:radAppsCatalog	Katalog
L:radAppsInstalled	Zainstalowane
L:lblAppSearchHint	Szukaj...
L:btnAppsUpgrade	Zaktualizuj zaznaczone
L:btnAppsClear	Odznacz
L:btnAppsRefresh	Odśwież listę
L:lblProfileQueued	Wybierz profil: dołączy do zmian do zastosowania. Drugie kliknięcie go usuwa.
M:catCustom	Niestandardowe
M:svcAuto	Automatyczny
M:svcAutoDelayed	Automatyczny (opóźniony)
M:svcManual	Ręczny
M:svcDisabled	Wyłączony
M:recYes	Zalecane
M:recLimited	Zalecane z ograniczeniami
M:recNo	Niezalecane: usuwa przydatną funkcję
M:aiTag	AI
M:aiRelevant	Dotyczy funkcji sztucznej inteligencji
M:catBulkTitle	Zmiana wielu ustawień
M:applyRecYes	Zastosuj zalecane
M:applyRecLimited	Zalecane i z ograniczeniami
M:applyRecAll	Zastosuj wszystkie
M:undoAllFactory	Cofnij wszystko (ustawienia fabryczne)
M:makeRestorePoint	Utwórz punkt przywracania
M:askRecYes	Włączę wszystkie zalecane zabezpieczenia, reszty nie ruszam. Kontynuować?
M:askRecLimited	Włączę zalecane i ograniczone: niektóre funkcje mogą przestać działać. Kontynuować?
M:askRecAll	Włączę wszystko, także niezalecane: kamera, mikrofon i inne funkcje zostaną zablokowane. Kontynuować?
M:askFactory	Przywrócę każdą pozycję strony do stanu świeżej instalacji Windows. Kontynuować?
M:privLegend	Przełącznik włączony = ochrona aktywna. Zielona kropka zalecane, pomarańczowa z ograniczeniami, czerwona niezalecane. AI = dotyczy sztucznej inteligencji.
M:scopeUser	Bieżący użytkownik
M:scopeMachine	Komputer lokalny
M:scopeAll	Wszystkie
M:applyRecommended	Zastosuj zalecane
M:restoreWindows	Domyślne Windows
M:askRecommended	Ustawię pozycje tej strony na wartości zalecane. Te bez zalecenia pozostaną bez zmian. Kontynuować?
M:askWindowsDefaults	Przywrócę pozycje tej strony do wartości świeżej instalacji Windows. Kontynuować?
M:restartExplorer	Uruchom ponownie Eksplorator
M:catSearch	Szukaj ustawienia...
M:catLoading	Odczyt stanu ustawień...
M:restoreDone	Punkt przywracania utworzony.
M:restoreFail	Nie utworzono punktu przywracania: sprawdź, czy Ochrona systemu jest włączona.
M:diskSystem	System
M:diskHealthy	Dysk sprawny
M:diskWarning	Dysk zgłasza problemy: zrób kopię zapasową
M:volFree	{0} wolne z {1}
M:profileSysSsd	Windows jest zainstalowany na {0} ({1}): zalecamy profil SSD / NVMe.
M:profileSysHdd	Windows jest zainstalowany na dysku talerzowym ({0}): zalecamy profil HDD.
M:profileSysUnknown	Nie wiem, na którym dysku jest Windows: wybierz profil samodzielnie.
M:recommendedTag	(zalecane)
M:lic_os	Open source
M:lic_fw	Freeware
M:lic_fr	Darmowa + płatna
M:lic_ms	Microsoft
M:lic_pd	Płatna
M:appInstalled	Zainstalowana
M:appsNone	Żadna aplikacja nie pasuje do filtrów.
M:appsInstalledTitle	Zainstalowane programy ({0})
M:appsUninstallSel	Odinstaluj zaznaczone
M:appsInstallSel	Zainstaluj zaznaczone
M:appsAllCategories	Wszystkie kategorie
M:appsAllLicenses	Wszystkie licencje
M:appsWorking	{0}... (w kolejce: {1})
M:appsDone	Operacje zakończone. Szczegóły w oknie PowerShell.
M:appsChecking	Sprawdzanie zainstalowanych aplikacji...
M:appsInstalledCount	{0} pakietów rozpoznanych przez winget na tym PC.
M:appsAskUninstall	Odinstaluję {0} programów. Niektóre mogą otworzyć własne okno deinstalacji. Kontynuować?
M:appsUninstalling	Odinstalowywanie
M:appsAskInstall	Zainstaluję {0} aplikacji przez winget, po kolei, bez okien. Kontynuować?
M:appsInstalling	Instalowanie
M:appsAskUpgrade	Zaktualizuję przez winget wszystkie aplikacje z nową wersją. Może to potrwać kilka minut. Kontynuować?
M:appsUpgradeAll	Aktualizacja wszystkich aplikacji
M:appsNoWinget	winget jest niedostępny: zainstaluj «Instalator aplikacji» ze sklepu Microsoft Store.
M:appCat_browser	Przeglądarki
M:appCat_chat	Komunikacja
M:appCat_docs	Dokumenty i biuro
M:appCat_media	Zdjęcia, audio i wideo
M:appCat_games	Gry
M:appCat_tools	Narzędzia
M:appCat_system	System i diagnostyka
M:appCat_security	Bezpieczeństwo i prywatność
M:appCat_net	Sieć, chmura i pobieranie
M:appCat_dev	Programowanie
M:appCat_runtime	Składniki systemu
L:btnSelectPage	Ta strona
L:btnRecommended	Zalecane
M:selPageNone	Na tej stronie nie ma pozycji do kolejki.
M:recNone	Tutaj pozycje wybiera się pojedynczo: przeczytaj każdy opis.
M:recSelected	Zaznaczono {0} zalecanych pozycji: naciśnij Zastosuj zmiany.
M:recSched	Zalecane wartości gotowe w obu panelach: naciśnij Zastosuj i Zapisz.
L:ttlAdvExplorer	EKSPLORATOR PLIKÓW
L:lblAdvExplorerHint	Pokazują pliki, które Windows ukrywa, by nie usunąć ich przez pomyłkę. Poza «Zaznacz wszystko».
L:tabHome	Start
L:lblHomeLoading	Odczyt sprzętu...
L:ttlAppJobs	OPERACJE
L:btnAppJobsClose	Zamknij
M:appUpdatable	Aktualizacja
M:appsUpgradeSel	Zaktualizuj zaznaczone
M:appsSelectUpdates	Zaznacz wszystkie
M:appsUpdatesTitle	Dostępne aktualizacje ({0})
M:appsNoUpdates	Wszystkie aplikacje zarządzane przez winget są aktualne.
M:appsScanning	Sprawdzanie aktualizacji...
M:appsAskUpgradeSel	Zaktualizuję {0} aplikacji przez winget, po kolei, bez okien. Kontynuować?
M:appsUpgrading	Aktualizowanie
M:jobWait	Oczekuje
M:jobPrep	Przygotowanie...
M:jobDownload	Pobieranie {0}%
M:jobInstall	Instalowanie...
M:jobInstallPct	Instalowanie {0}%
M:jobUninstall	Odinstalowywanie...
M:jobOk	Gotowe
M:jobOkReboot	Gotowe, wymagany restart
M:jobErr	Błąd (kod {0})
M:jobsProgress	{0} z {1}
M:appsDoneSum	Operacje zakończone: {0} udane, {1} z błędami.
M:homeThisPc	TEN KOMPUTER
M:homeDomain	Domena
M:homeWorkgroup	Grupa robocza
M:homeUptime	Włączony od {0}
M:homeUptimeD	{0} d {1} h {2} min
M:homeUptimeH	{0} h {1} min
M:homeInstalledOn	Windows zainstalowany {0}
M:homePcType	RODZAJ KOMPUTERA
M:homeTypeAuto	Wykrywanie automatyczne: {0}
M:homeTypeDesktop	Komputer stacjonarny
M:homeTypeLaptop	Laptop
M:homeTypeHint	Na laptopie «Zalecane» pomija opcje najbardziej zużywające baterię. Nadal można je zaznaczyć ręcznie.
M:homeCpu	Procesor
M:homeRam	Pamięć
M:homeGpu	Karta graficzna
M:homeDisks	Pamięć masowa
M:homeVolumes	Dyski
M:homeFreeFmt	{0} wolne z {1}
M:homeBoard	Płyta główna i firmware
M:homeNet	Sieć
M:homeNoNet	Brak aktywnego połączenia.
M:homeBattery	Bateria
M:homeSlotsFmt	{0} z {1} gniazd
M:hkCores	Rdzenie / wątki
M:hkClock	Maks. taktowanie
M:hkTotal	Łącznie
M:hkRamType	Typ i szybkość
M:hkSlots	Moduły
M:hkVram	Pamięć wideo
M:hkDriver	Sterownik
M:hkRes	Ekran
M:hkType	Typ
M:hkModel	Model
M:hkAdapter	Karta
M:hkSpeed	Szybkość
M:hkCharge	Naładowanie
M:hkPower	Zasilanie
M:hkHealth	Kondycja
M:valOn	Włączony
M:valOff	Wyłączony
M:valNone	Brak
M:valOnAc	Podłączony do zasilania
M:valOnBattery	Na baterii
M:jobRetry	Ponowna próba: zastępuję zainstalowaną wersję...
M:wgErr_8A150008	Pobieranie nie powiodło się
M:wgErr_8A150011	Pobrany plik jest nieprawidłowy
M:wgErr_8A150014	Nie znaleziono pakietu
M:wgErr_8A15008E	Zmieniono typ instalatora: zaktualizuj ze strony producenta
M:wgErr_8A150101	Aplikacja działa: zamknij i spróbuj ponownie
M:wgErr_8A150102	Trwa inna instalacja
M:wgErr_8A150103	Plik w użyciu: zamknij aplikację i spróbuj ponownie
M:wgErr_8A150104	Brak wymaganego składnika
M:wgErr_8A150105	Dysk pełny
M:wgErr_8A150106	Za mało pamięci
M:wgErr_8A150107	Brak połączenia z Internetem
M:wgErr_8A15010A	Uruchom ponownie komputer przed instalacją
M:wgErr_8A15010C	Anulowano
M:wgErr_8A15010E	Zainstalowano już nowszą wersję
M:wgErr_8A15010F	Zablokowano przez zasady systemu
L:chkNvNoAnsel	Ansel wyłączony
L:chkIntelTelemetry	Telemetria Intel wyłączona
L:chkIntelGfxPower	Plan grafiki Intel: maksymalna wydajność
L:chkIntelDpst	Oszczędzanie energii ekranu (DPST) wyłączone
L:ttlCpu	PROCESOR
L:chkCpuIntelBoostPol	Intel: turbo bez limitu zasad
L:chkCpuIntelHybrid	Intel hybrydowe: aplikacje na pierwszym planie na rdzeniach P
L:chkCpuAmdParking	AMD Ryzen: bez parkowania rdzeni
L:chkCpuIdleOff	Procesor zawsze aktywny (bez stanów spoczynku)
M:cpuDetected	Wykryto: {0}. Aktywne są tylko opcje pasujące do tego procesora.
M:cpuUnknown	nierozpoznany procesor
M:sectionSelect	Cała sekcja
M:laptopSelTitle	Laptop
M:laptopSelAsk	Na laptopie zalecane jest «Zalecane»: «Zaznacz wszystko» obejmuje też opcje skracające czas pracy na baterii. Zaznaczyć mimo to wszystko?
L:tabTools	Narzędzia
L:ttlToolJobs	OPERACJE
L:btnToolJobsClose	Zamknij
L:lblWuHint	Wybierz profil: trafi do zmian do zastosowania. Drugie kliknięcie go usuwa.
L:chkWuProfile	Profil Windows Update
L:ttlAdvCompat	ZEGAR I PERYFERIA
L:chkAdvUtc	Zegar BIOS w UTC (dual boot z Linuksem)
L:chkAdvRazer	Bez automatycznej instalacji oprogramowania Razer
L:chkAdvLogi	Bez asystenta pobierania Logitech
L:chkIPv4Pref	IPv4 przed IPv6
L:chkDiskNoSleep	Dyski i SSD zawsze aktywne (na zasilaniu)
M:actRun	Zmiany: {0}
M:jobWorking	W toku...
M:badgeActive	Aktywne
M:scanRunning	Sprawdzanie aktywnych opcji...
M:scanDone	Opcje już aktywne na tym PC: {0}. Są oznaczone jako «Aktywne».
M:currentSetting	Obecne ustawienie: {0}
M:ttlClean	Czyszczenie komputera
M:cleanHint	Wybierz, co wyczyścić. Wyłączone opcje to przydatne dane: usuń je tylko, jeśli ich nie potrzebujesz.
M:cleanScan	Oblicz miejsce
M:cleanRun	Wyczyść zaznaczone
M:cleanAsk	Czyszczę {0} opcji. Usunięte pliki nie trafiają do Kosza. Kontynuować?
M:cleanMeasuring	obliczanie...
M:cleanFreed	Zwolniono {0}
M:clean_winTemp	Pliki tymczasowe Windows
M:clean_userTemp	Pliki tymczasowe użytkownika
M:clean_wuCache	Pobrane już aktualizacje Windows
M:clean_doCache	Pamięć podręczna optymalizacji dostarczania
M:clean_recycle	Kosz
M:clean_errors	Raporty błędów i zrzuty
M:clean_thumbs	Pamięć miniatur
M:clean_recent	Ostatnie pliki i listy szybkiego dostępu
M:clean_runHist	Historia Uruchom i wpisanych ścieżek
M:clean_prefetch	Prefetch
M:cleanTip_winTemp	Pliki pozostawione przez instalatory i system.
M:cleanTip_userTemp	Pliki tymczasowe programów. Używane są pomijane.
M:cleanTip_wuCache	Już zainstalowane pakiety. Windows Update zatrzymuje się na chwilę.
M:cleanTip_doCache	Kopie aktualizacji udostępniane innym PC.
M:cleanTip_recycle	Opróżnia Kosz na wszystkich dyskach.
M:cleanTip_errors	Wysłane raporty i pliki awarii.
M:cleanTip_thumbs	Windows odtworzy je przy otwieraniu folderów: pierwsze otwarcie będzie wolniejsze.
M:cleanTip_recent	Usuwa ostatnie pliki z Eksploratora, Startu i paska.
M:cleanTip_runHist	Polecenia z Uruchom (Win+R) i ścieżki wpisane w Eksploratorze.
M:cleanTip_prefetch	Windows używa go do szybszego uruchamiania: po czyszczeniu pierwsze starty będą wolniejsze.
M:ttlFix	Naprawy
M:fixHint	Startują od razu, po kolei. Postęp widać u góry także na innych stronach.
M:toolRun	Uruchom
M:tool_netQuick	Sieć: szybki reset
M:toolDesc_netQuick	Czyści DNS i odnawia IP. Połączenie zniknie na kilka sekund.
M:tool_netFull	Sieć: pełny reset
M:toolDesc_netFull	Winsock, stos IP, proxy i ustawienia TCP wracają do fabrycznych. Wymaga restartu.
M:toolAsk_netQuick	Połączenie przerwie się na chwilę. Kontynuować?
M:toolAsk_netFull	Przywrócę sieć do stanu fabrycznego. VPN i programy zmieniające Winsock mogą wymagać reinstalacji. Kontynuować?
M:tool_firewall	Zapora: ustawienia domyślne
M:toolDesc_firewall	Usuwa wszystkie reguły dodane przez ciebie i programy. Używaj tylko, gdy zapora blokuje połączenia.
M:toolAsk_firewall	Wszystkie własne reguły zapory zostaną trwale usunięte. Kontynuować?
M:tool_wuReset	Windows Update: reset
M:toolDesc_wuReset	Dla zawieszonych aktualizacji: zatrzymuje usługi, zmienia nazwy SoftwareDistribution i catroot2, przywraca składniki. Wymaga restartu.
M:toolAsk_wuReset	Historia aktualizacji zostanie wyczyszczona; zainstalowane zostają. Kontynuować?
M:tool_repair	Pliki systemowe: sprawdź i napraw
M:toolDesc_repair	DISM naprawia obraz Windows, potem SFC poprawia uszkodzone pliki. Może trwać 15-30 minut.
M:toolAsk_repair	Sprawdzanie trwa długo i obciąża dysk. Możesz dalej korzystać z PC. Kontynuować?
M:tool_ntp	Zegar: synchronizuj czas
M:toolDesc_ntp	Używa pool.ntp.org i time.windows.com i synchronizuje od razu.
M:tool_winget	winget: napraw
M:toolDesc_winget	Ponownie rejestruje Instalator aplikacji i resetuje źródła pakietów.
M:tool_regBackup	Rejestr: codzienna kopia
M:toolDesc_regBackup	Włącza automatyczną kopię rejestru w System32\config\RegBack i tworzy ją teraz.
M:tool_store	Microsoft Store: wyczyść pamięć
M:toolDesc_store	Dla zawieszonych pobrań. Po zakończeniu Store otworzy się sam.
M:tool_explorer	Eksplorator: uruchom ponownie
M:toolDesc_explorer	Zamyka i otwiera pasek, Start i foldery. Pomaga przy zawieszeniach.
M:tool_icons	Ikony i miniatury: odbuduj
M:toolDesc_icons	Dla pustych lub błędnych ikon. Eksplorator uruchomi się ponownie.
M:toolAsk_icons	Otwarte okna Eksploratora zostaną zamknięte. Kontynuować?
M:ttlFeatures	Funkcje systemu Windows
M:featHint	Aktywne są oznaczone jako «Aktywne». Włączenie pobiera pliki z Windows Update i zwykle wymaga restartu.
M:featRun	Włącz zaznaczone
M:featAsk	Włączę {0} funkcji przez DISM. Kontynuować?
M:featMissing	Niedostępne w tej edycji Windows.
M:feat_netfx	.NET Framework 3.5 i usługi zaawansowane 4.x
M:feat_hyperv	Hyper-V
M:feat_sandbox	Piaskownica systemu Windows
M:feat_wsl	Podsystem Windows dla systemu Linux (WSL)
M:feat_media	Starsze składniki multimediów (Windows Media Player, DirectPlay)
M:feat_nfs	Klient NFS
M:featTip_netfx	Potrzebne starszym programom i grom.
M:featTip_hyperv	Maszyny wirtualne Hyper-V. Tylko Pro, Enterprise i Education.
M:featTip_sandbox	Jednorazowy Windows do testów podejrzanych programów. Tylko Pro i Enterprise.
M:featTip_wsl	Dystrybucje Linuksa w Windows.
M:featTip_media	Dla starych gier i programów wymagających DirectPlay lub Windows Media Player.
M:featTip_nfs	Dostęp do udziałów NFS na NAS i serwerach Linux.
M:ttlPanels	Panele systemu Windows
M:panelsHint	Klasyczne okna ustawień jednym kliknięciem.
M:panel_control	Panel sterowania
M:panel_compmgmt	Zarządzanie komputerem
M:panel_devmgmt	Menedżer urządzeń
M:panel_diskmgmt	Zarządzanie dyskami
M:panel_services	Usługi
M:panel_eventvwr	Podgląd zdarzeń
M:panel_appwiz	Programy i funkcje
M:panel_ncpa	Połączenia sieciowe
M:panel_powercfg	Opcje zasilania
M:panel_printers	Drukarki
M:panel_mouse	Mysz
M:panel_sound	Dźwięk
M:panel_sysdm	Właściwości systemu
M:panel_region	Region
M:panel_time	Data i godzina
M:panel_security	Zabezpieczenia i konserwacja
M:panel_firewall	Zapora Windows Defender
M:panel_restore	Przywracanie systemu
M:wu_recommended	Zalecany
M:wu_default	Domyślny Windows
M:wu_disable	Aktualizacje wyłączone
M:wu_custom	Niestandardowy
M:wuSub_recommended	Bezpieczeństwo i stabilność razem
M:wuSub_default	Kontrola wraca do Windows
M:wuSub_disable	Tylko do zastosowań specjalnych: brak aktualizacji zabezpieczeń
M:wuList_recommended	Nowe wersje Windows odłożone o 365 dni;Aktualizacje miesięczne odłożone o 4 dni;Sterowniki wykluczone z Windows Update;Bez automatycznego restartu przy zalogowanym użytkowniku
M:wuList_default	Usuwa ustawione zasady Windows Update;Przywraca pierwotne usługi aktualizacji;Włącza zaplanowane zadania aktualizacji
M:wuList_disable	Automatyczne aktualizacje wyłączone;Usługi i zadania aktualizacji zatrzymane;Pobrane aktualizacje usunięte
M:pn_ultimate	Najwyższa wydajność (Ultimate Performance)
M:pn_high	Wysoka wydajność
M:pn_balanced	Zrównoważony
M:pn_saver	Oszczędzanie energii
M:pd_ultimate	Ukryty plan Windows: bez oszczędzania energii, minimalne opóźnienia.
M:pd_bitsum	Plan Bitsum (Process Lasso): stała wydajność CPU.
M:pd_high	Standardowy plan Windows o wysokiej wydajności.
M:pd_balanced	Domyślny plan Windows. Użyj go, aby wrócić.
M:pd_saver	Minimalne zużycie, ograniczona wydajność.
M:pd_adamx	Stawia wydajność ponad oszczędzanie energii.
M:pd_ancel	Maksymalna wydajność, oparty na Ultimate Performance.
M:pd_atlas	Zoptymalizowany pod maksymalną wydajność (v0.4.2).
M:pd_calypto	Wyłącza oszczędzanie energii, by obniżyć opóźnienia.
M:pd_core	Prosty plan, kilka celowanych zmian.
M:pd_exmfree	Więcej wydajności, mniej opóźnień; może podnieść temperatury.
M:pd_framesyncboost	Maksymalna wydajność i minimalne opóźnienia, bezczynność włączona.
M:pd_hybred	Niższe opóźnienia i wyższa wydajność.
M:pd_kaisen	Plan przeznaczony dla komputerów stacjonarnych.
M:pd_khorvie	Nastawiony na wydajność, wiele zmienionych ustawień.
M:pd_kirby	Maksymalna wydajność, niewiele ustawień.
M:pd_kizzimo	Najbardziej agresywny pod względem opóźnień.
M:pd_lawliet	Zmodyfikowana baza zrównoważona, mniejsze zużycie.
M:pd_nexus	Do gier, dobra wydajność na komputerach stacjonarnych.
M:pd_powerx	Minimalne opóźnienie wejścia. Może powodować BSOD na niektórych CPU AMD.
M:pd_sapphire	Plan SapphireOS.
M:pd_vtrl	Ustawiony przez VTRL Optimizer, oparty na Ultimate Performance.
M:pd_xilly	Niewielki wzrost względem domyślnego.
M:pd_xos	Plan z kolekcji xOS.
M:hkFirmware	Oprogramowanie układowe
H:chkNvP2	Sterownik przestaje obniżać taktowanie pamięci po uruchomieniu programu CUDA. Szybsze renderowanie i obliczenia.
H:chkNvDrsPower	Karta utrzymuje wysokie taktowanie zamiast zwalniać między klatkami. Mniej spadków FPS.
H:chkNvThreaded	Gry OpenGL rozkładają pracę sterownika na kilka rdzeni.
