H:chkBootDynTick	Процессор держит постоянный системный ритм. На одних ПК задержка снижается, на других нет: нужно проверять.
H:chkBootTsc	Делает отсчёт времени между ядрами процессора точнее. Может повысить плавность: нужно проверять.
H:chkAppxBloat	Удаляет предустановленные приложения вроде новостей, погоды, карт и Skype. Больше места и аккуратнее «Пуск».
H:chkAppxXbox	Удаляет приложения Xbox и игровой оверлей. Не используйте, если у вас Game Pass.
H:chkAppxProvision	Удалённые приложения не появятся снова при создании нового пользователя.
H:chkSecSmartScreen	Отключает проверку скачанных файлов. Нет предупреждений при открытии, но нет и защиты от опасных файлов.
H:chkSecSpectre	Убирает защиту от некоторых уязвимостей процессоров. Выше производительность, особенно на старых ЦП, но ниже безопасность.
H:chkSecDefenderIdle	Антивирус сканирует только в простое и не нагружает компьютер. Защита в реальном времени остаётся включённой.
H:chkRestorePoint	Создаёт точку восстановления перед применением. Если что-то пойдёт не так, вернётесь через Восстановление системы.
L:tabSched	Приоритет
L:ttlPs	ПРИОРИТЕТ ПРОЦЕССОРА
L:lblPsHint	Определяет, сколько процессорного времени получают программы и насколько приоритетно активное окно. Действует сразу, без перезагрузки.
L:lblPsCurrent	Текущее значение
L:lblPsPreset	Профиль
L:psI02	0x02 · По умолчанию Windows
L:psI26	0x26 · Короткий, переменный, активное окно 3:1 (игры)
L:psI28	0x28 · Короткий, фиксированный, без преимущества
L:psI2A	0x2A · Короткий, фиксированный, активное окно 3:1
L:psI24	0x24 · Короткий, переменный, без преимущества
L:psI16	0x16 · Длинный, переменный, активное окно 3:1
L:psI18	0x18 · Длинный, фиксированный (сервер)
L:psICustom	Свой
L:lblPsCustom	Шестнадцатеричное значение
L:btnPsDefault	По умолчанию
L:btnPsApply	Применить
L:btnMmReload	Перечитать
L:lblMmHint	Служба Windows, которая отдаёт приоритет играм, звуку и видео. Изменения вступают в силу после перезагрузки.
L:lblMmNet	Ограничение сети
L:lblMmResp	ЦП, зарезервированный для системы
L:lblMmTask	Задача
L:lblMmAffinity	Привязка (hex, 0 = все ядра)
L:lblMmClock	Clock rate (единицы по 100 нс)
L:lblMmGpu	Приоритет GPU
L:lblMmPrio	Приоритет
L:lblMmSched	Категория планирования
L:lblMmSfio	Приоритет ввода-вывода
L:lblMmBgOnly	Только в фоне
L:lblMmBgPrio	Приоритет в фоне
L:lblMmLatency	Чувствительно к задержке
L:btnMmBackup	Сохранить копию
L:btnMmDefault	По умолчанию
L:btnMmApply	Сохранить
L:chkAmdUlps	Максимальная производительность — ULPS выключен
L:ttlShutdownMenu	МЕНЮ ЗАВЕРШЕНИЯ РАБОТЫ
L:lblShutdownHint	Действуют сразу, без «Применить». Настройки схемы электропитания не меняются.
L:chkMenuSleep	«Спящий режим» в меню завершения работы
L:chkMenuHibernate	«Гибернация» в меню завершения работы
M:dlgYes	Да, продолжить
M:dlgNo	Отмена
M:selCount	Выбрано пунктов: {0}
M:doneSummary	Готово: применено изменений — {0}, уже было настроено — {1}, ошибок — {2}.
M:doneReboot	Перезагрузите ПК, чтобы завершить.
M:psInterval	Квант
M:psQuantum	Длительность
M:psBoost	Активное окно
M:psShort	короткий
M:psLong	длинный
M:psVariable	переменный
M:psFixed	фиксированный
M:psAuto	автоматически
M:psInvalid	Неверное значение: используйте от 00 до 3F.
M:mmNetOff	Отключено
M:mmNetDefault	10 (по умолчанию)
M:mmDefaultWord	по умолчанию
M:mmBadClock	Неверный clock rate: введите число от 1000 до 100000.
M:mmBadAffinity	Неверная привязка: введите шестнадцатеричное значение, 0 — все ядра.
M:mmReboot	Значения MMCSS сохранены. Они вступят в силу после перезагрузки.
M:mmDefaultsLoaded	Заводские значения загружены в панель: нажмите «Сохранить», чтобы записать их.
M:mmNoDefaults	Для этой задачи у Windows нет известных значений: загружены только общие.
H:chkAmdUlps	Не даёт карте AMD отключаться в простое. Частоты всегда наготове, нет микрофризов при пробуждении, расход чуть выше.
H:chkMenuSleep	Показывает или скрывает «Спящий режим» в меню завершения работы. Изменение действует сразу.
H:chkMenuHibernate	Показывает или скрывает «Гибернацию» в меню завершения работы. Если гибернация была выключена, она включается снова.
L:tabPriv2	Расширенная приватность
L:tabExp	Проводник
L:tabTask	Пуск и панель задач
L:tabNotif	Уведомления и звуки
L:tabGame	Игры и эффекты
L:tabWin	Windows и службы
L:tabApps	Приложения и программы
L:navGrpSystem	СИСТЕМА
L:navGrpPrivacy	ПРИВАТНОСТЬ
L:navGrpCustom	НАСТРОЙКА
L:navGrpWindows	WINDOWS И ПРИЛОЖЕНИЯ
L:ttlNvProfile	NVIDIA: ПРОИЗВОДИТЕЛЬНОСТЬ ПРОФИЛЯ
L:lblNvProfileHint	Записываются в глобальный профиль драйвера, как в панели управления NVIDIA.
L:chkNvP2	CUDA: без принудительного P2
L:chkNvDrsPower	Управление питанием: максимальная производительность
L:chkNvLowLatency	Режим низкой задержки: вкл.
L:chkNvThreaded	Потоковая оптимизация включена
L:chkNvTexPerf	Фильтрация текстур: высокая производительность
L:chkNvAniso	Оптимизация анизотропной выборки
L:chkNvShaderCache	Неограниченный кэш шейдеров
L:ttlNvReg	NVIDIA: РЕЕСТР ДРАЙВЕРА
L:chkNvDisplayPower	Энергосбережение дисплея выключено
L:chkNvHdcp	HDCP выключен
L:chkNvPreempt	Вытеснение вычислений выключено
L:chkNvDynPstate	Частоты всегда максимальные (P0)
L:chkNvLatency	Пакет задержек драйвера
L:chkAmdAntiLag	Anti-Lag включён
L:chkAmdShaderCache	Кэш шейдеров всегда включён
L:chkAmdTexPerf	Фильтрация текстур: производительность
L:chkAmdTess	Тесселяция ограничена драйвером
L:chkAmdFlipQueue	Очередь кадров: 1
L:chkAmdNoFrtc	Ограничитель кадров драйвера выключен
L:chkAmdStutter	Режим stutter выключен
L:chkAmdAspm	Энергосбережение PCIe карты выключено
L:chkAmdPowerGating	Power gating выключен
L:chkAmdDma	Копирование DMA и блочная запись
L:chkAmdPreempt	Вытеснение вычислений выключено
L:ttlPowerAdv	АКТИВНАЯ СХЕМА: ДОПОЛНИТЕЛЬНЫЕ ПАРАМЕТРЫ
L:lblPowerAdvHint	Применяются сразу к текущей схеме, от сети и от батареи. При смене схемы действуют её значения.
L:radAppsCatalog	Каталог
L:radAppsInstalled	Установленные
L:lblAppSearchHint	Поиск...
L:btnAppsUpgrade	Обновить выбранные
L:btnAppsClear	Снять выбор
L:btnAppsRefresh	Обновить список
L:lblProfileQueued	Выберите профиль: он добавится к изменениям. Повторный щелчок убирает его.
M:catCustom	Своё значение
M:svcAuto	Автоматически
M:svcAutoDelayed	Автоматически (отложенный)
M:svcManual	Вручную
M:svcDisabled	Отключена
M:recYes	Рекомендуется
M:recLimited	С ограничениями
M:recNo	Не рекомендуется: убирает полезную функцию
M:aiTag	ИИ
M:aiRelevant	Касается функций искусственного интеллекта
M:catBulkTitle	Изменение нескольких параметров
M:applyRecYes	Применить рекомендуемые
M:applyRecLimited	Рекомендуемые и с ограничениями
M:applyRecAll	Применить все
M:undoAllFactory	Отменить всё (заводские настройки)
M:makeRestorePoint	Создать точку восстановления
M:askRecYes	Включу все рекомендуемые защиты, остальные не трону. Продолжить?
M:askRecLimited	Включу рекомендуемые и с ограничениями: часть функций может перестать работать. Продолжить?
M:askRecAll	Включу всё, даже нерекомендуемое: камера, микрофон и другие функции будут заблокированы. Продолжить?
M:askFactory	Верну каждый пункт страницы к состоянию свежей установки Windows. Продолжить?
M:privLegend	Переключатель включён = защита активна. Зелёная точка — рекомендуется, оранжевая — с ограничениями, красная — не рекомендуется. ИИ — касается искусственного интеллекта.
M:scopeUser	Текущий пользователь
M:scopeMachine	Локальный компьютер
M:scopeAll	Все
M:applyRecommended	Применить рекомендуемые
M:restoreWindows	Значения Windows
M:askRecommended	Установлю пункты этой страницы на рекомендуемые значения. Пункты без рекомендации не изменятся. Продолжить?
M:askWindowsDefaults	Верну пункты этой страницы к значениям свежей установки Windows. Продолжить?
M:restartExplorer	Перезапустить проводник
M:catSearch	Найти параметр...
M:catLoading	Чтение состояния параметров...
M:restoreDone	Точка восстановления создана.
M:restoreFail	Точка восстановления не создана: проверьте, что защита системы включена.
M:diskSystem	Система
M:diskHealthy	Диск исправен
M:diskWarning	Диск сообщает о проблемах: сделайте резервную копию
M:volFree	{0} свободно из {1}
M:profileSysSsd	Windows установлен на {0} ({1}): рекомендуем профиль SSD / NVMe.
M:profileSysHdd	Windows установлен на жёсткий диск ({0}): рекомендуем профиль HDD.
M:profileSysUnknown	Не удалось определить диск Windows: выберите профиль сами.
M:recommendedTag	(рекомендуется)
M:lic_os	Открытый код
M:lic_fw	Бесплатно
M:lic_fr	Бесплатно + платно
M:lic_ms	Microsoft
M:lic_pd	Платно
M:appInstalled	Установлено
M:appsNone	Нет приложений по фильтрам.
M:appsInstalledTitle	Установленные программы ({0})
M:appsUninstallSel	Удалить выбранные
M:appsInstallSel	Установить выбранные
M:appsAllCategories	Все категории
M:appsAllLicenses	Все лицензии
M:appsWorking	{0}... (в очереди: {1})
M:appsDone	Операции завершены. Подробности в окне PowerShell.
M:appsChecking	Проверка установленных приложений...
M:appsInstalledCount	{0} пакетов распознано winget на этом ПК.
M:appsAskUninstall	Удалю программ: {0}. Некоторые могут открыть своё окно удаления. Продолжить?
M:appsUninstalling	Удаление
M:appsAskInstall	Установлю приложений: {0} через winget, по одному, без окон. Продолжить?
M:appsInstalling	Установка
M:appsAskUpgrade	Обновлю через winget все приложения с новой версией. Это может занять несколько минут. Продолжить?
M:appsUpgradeAll	Обновление всех приложений
M:appsNoWinget	winget недоступен: установите «Установщик приложений» из Microsoft Store.
M:appCat_browser	Браузеры
M:appCat_chat	Общение
M:appCat_docs	Документы и офис
M:appCat_media	Фото, аудио и видео
M:appCat_games	Игры
M:appCat_tools	Утилиты
M:appCat_system	Система и диагностика
M:appCat_security	Безопасность и приватность
M:appCat_net	Сеть, облако и загрузки
M:appCat_dev	Разработка
M:appCat_runtime	Системные компоненты
L:btnSelectPage	Эта страница
L:btnRecommended	Рекомендуемые
M:selPageNone	На этой странице нет пунктов для очереди.
M:recNone	Здесь пункты выбираются по одному: прочитайте описание каждого.
M:recSelected	Выбрано рекомендуемых пунктов: {0}. Нажмите «Применить изменения».
M:recSched	Рекомендуемые значения готовы в обеих панелях: нажмите «Применить» и «Сохранить».
L:ttlAdvExplorer	ПРОВОДНИК
L:lblAdvExplorerHint	Показывают файлы, которые Windows скрывает, чтобы их не удалили по ошибке. Вне «Выбрать все».
L:tabHome	Главная
L:lblHomeLoading	Чтение оборудования...
L:ttlAppJobs	ОПЕРАЦИИ
L:btnAppJobsClose	Закрыть
M:appUpdatable	Есть обновление
M:appsUpgradeSel	Обновить выбранные
M:appsSelectUpdates	Выбрать все
M:appsUpdatesTitle	Доступные обновления ({0})
M:appsNoUpdates	Все приложения, которыми управляет winget, обновлены.
M:appsScanning	Поиск обновлений...
M:appsAskUpgradeSel	Обновлю {0} приложений через winget по одному, без окон. Продолжить?
M:appsUpgrading	Обновление
M:jobWait	Ожидание
M:jobPrep	Подготовка...
M:jobDownload	Загрузка {0}%
M:jobInstall	Установка...
M:jobInstallPct	Установка {0}%
M:jobUninstall	Удаление...
M:jobOk	Готово
M:jobOkReboot	Готово, нужна перезагрузка
M:jobErr	Ошибка (код {0})
M:jobsProgress	{0} из {1}
M:appsDoneSum	Операции завершены: успешно {0}, с ошибками {1}.
M:homeThisPc	ЭТОТ КОМПЬЮТЕР
M:homeDomain	Домен
M:homeWorkgroup	Рабочая группа
M:homeUptime	Работает {0}
M:homeUptimeD	{0} д {1} ч {2} мин
M:homeUptimeH	{0} ч {1} мин
M:homeInstalledOn	Windows установлен {0}
M:homePcType	ТИП КОМПЬЮТЕРА
M:homeTypeAuto	Автоопределение: {0}
M:homeTypeDesktop	Настольный компьютер
M:homeTypeLaptop	Ноутбук
M:homeTypeHint	На ноутбуке «Рекомендуемые» пропускают пункты, сильнее всего расходующие батарею. Их можно выбрать вручную.
M:homeCpu	Процессор
M:homeRam	Память
M:homeGpu	Видеокарта
M:homeDisks	Накопители
M:homeVolumes	Разделы
M:homeFreeFmt	свободно {0} из {1}
M:homeBoard	Материнская плата и прошивка
M:homeNet	Сеть
M:homeNoNet	Нет активных подключений.
M:homeBattery	Батарея
M:homeSlotsFmt	{0} из {1} слотов
M:hkCores	Ядра / потоки
M:hkClock	Макс. частота
M:hkTotal	Всего
M:hkRamType	Тип и частота
M:hkSlots	Модули
M:hkVram	Видеопамять
M:hkDriver	Драйвер
M:hkRes	Экран
M:hkType	Тип
M:hkModel	Модель
M:hkAdapter	Адаптер
M:hkSpeed	Скорость
M:hkCharge	Заряд
M:hkPower	Питание
M:hkHealth	Износ (остаток)
M:valOn	Включено
M:valOff	Выключено
M:valNone	Отсутствует
M:valOnAc	От сети
M:valOnBattery	От батареи
M:jobRetry	Повтор: заменяю установленную версию...
M:wgErr_8A150008	Ошибка загрузки
M:wgErr_8A150011	Загруженный файл повреждён
M:wgErr_8A150014	Пакет не найден
M:wgErr_8A15008E	Сменился тип установщика: обновите с сайта
M:wgErr_8A150101	Приложение открыто: закройте и повторите
M:wgErr_8A150102	Идёт другая установка
M:wgErr_8A150103	Файл занят: закройте приложение и повторите
M:wgErr_8A150104	Отсутствует нужный компонент
M:wgErr_8A150105	Диск заполнен
M:wgErr_8A150106	Недостаточно памяти
M:wgErr_8A150107	Нет подключения к Интернету
M:wgErr_8A15010A	Перезагрузите ПК перед установкой
M:wgErr_8A15010C	Отменено
M:wgErr_8A15010E	Уже установлена более новая версия
M:wgErr_8A15010F	Заблокировано политикой системы
L:chkNvNoAnsel	Ansel выключен
L:chkIntelTelemetry	Телеметрия Intel выключена
L:chkIntelGfxPower	План графики Intel: макс. производительность
L:chkIntelDpst	Энергосбережение дисплея (DPST) выключено
L:ttlCpu	ПРОЦЕССОР
L:chkCpuIntelBoostPol	Intel: турбо без ограничений политики
L:chkCpuIntelHybrid	Intel гибридные: активные приложения на P-ядрах
L:chkCpuAmdParking	AMD Ryzen: без парковки ядер
L:chkCpuIdleOff	Процессор всегда активен (без простоя)
M:cpuDetected	Обнаружен: {0}. Доступны только пункты для этого процессора.
M:cpuUnknown	неизвестный процессор
M:sectionSelect	Весь раздел
M:laptopSelTitle	Ноутбук
M:laptopSelAsk	На ноутбуке лучше использовать «Рекомендуемые»: «Выбрать всё» включает и пункты, сокращающие время работы от батареи. Всё равно выбрать всё?
